"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
13856,138,"STL",2016,23916,57.9,0.253,0.196,0.293,0.449,0.333,0.335,0.255,806,3184,88.8,13.4,2170,89.2,88.43,1545,6524,7332,-0.7999999999999972,6.08,117,154,114,150,300,318,296,"-44.5","44.5",,,3511,2415,478,170,19,139,769,21.9,292,8.3,2.31276,0.64531,0.49318,-0.10095,"92.4",177,38.219461697722565,7.991718426501035,5.497009399031614,5.95,-0.91,-0.01,2.23,0.323,193,"0.320806871",0.325,0.45,"-0.320806871",-0.002,-0.0020000000000000018,-0.001,-0.002,23.7,
13852,138,"STL",2017,24475,56.6,0.249,0.169,0.297,0.418,0.321,0.328,0.252,773,3102,87.6,12.6,2217,88.6,88.2,1418,6115,7737,-0.3999999999999915,5.98,118,154,113,150,300,317,294,"-15.2","15.2",,,3448,2330,495,149,13,116,772,22.4,311,9,2.21741,0.78137,0.45033,-0.02102,"91.7",169,34.67811158798283,6.652360515021459,4.495359628770302,5.92,-0.99,0.08,2.24,0.325,155,"0.109500433",0.328,0.429,"-0.109500433",-0.003,-0.0030000000000000027,-0.011,-0.007,23.2,
13852,116,"DET",2021,23733,58.4,0.229,0.163,0.287,0.392,0.297,0.3,0.231,724,3165,88.1,13,2213,88.7,88.72,1830,6593,7259,0,6.27,117,158,119,151,297,325,295,"20.9","-20.9",,,3449,2241,450,143,19,112,924,26.8,262,7.6,2.24785,0.69191,0.34927,-0.22443,"91.6",160,38.86657742079429,8.121374386434628,5.27689185271093,5.95,-0.72,0.06,2.33,0.292,182,"-0.150772452",0.294,0.394,"0.150772452",-0.002,-0.0020000000000000018,-0.002,-0.003,27.8,"43.8"
13849,110,"BAL",2016,23525,58.9,0.252,0.188,0.287,0.44,0.325,0.331,0.255,823,3266,89.4,13.3,2202,88.1,87.7,1651,6518,7331,-0.3999999999999915,6,115,157,120,148,299,321,293,"-16.9","16.9",,,3559,2487,518,148,5,152,779,21.9,270,7.6,2.25545,0.7752,0.39965,-0.14788,"92.7",172,38.52030558906313,8.443908323281061,5.9005338578252315,6.16,-0.71,0.02,2.34,0.314,210,"0.121987147",0.317,0.452,"-0.121987147",-0.003,-0.0030000000000000027,-0.012,-0.006,25.3,
13848,144,"ATL",2011,23446,59.1,0.237,0.156,0.276,0.393,0.305,,,786,3317,,,,87.7,,1406,6299,7549,,,,,,,,,,"13.7","-13.7",,,3597,2553,510,150,12,114,764,21.2,266,7.4,2.4235,0.62962,0.42928,-0.16031,,,0,0,0,6.11,-0.56,-0.12,2.3,0.296,0,"-0.098974581",,,"0.098974581",,,,,22.3,
13847,111,"BOS",2010,25540,54.2,0.267,0.176,0.299,0.443,0.34,,,842,3158,,,,88.5,,1029,5775,8072,,,,,,,,,,"-51.4","51.4",,,3450,2539,539,169,15,119,619,17.9,270,7.8,2.19083,0.83247,0.44788,-0.14021,,,0,0,0,6.12,-0.77,-0.02,2.47,0.329,0,"0.371134542",,,"-0.371134542",,,,,17.8,
13847,143,"PHI",2022,23854,58,0.244,0.17,0.289,0.414,0.315,0.326,0.252,775,3182,89.5,12.8,2238,89.1,89.06,1678,6558,7289,0,6.32,119,159,123,151,297,322,296,"-23.7","23.7",,,3470,2372,504,127,18,126,810,23.3,255,7.3,2.30683,0.62271,0.33155,-0.07922,"92.0",156,42.95952782462057,9.612141652613827,6.5706051873198845,5.85,-0.79,-0.01,2.28,0.306,228,"0.171112876",0.314,0.429,"-0.171112876",-0.008,-0.008000000000000007,-0.015,-0.011,25.6,"38.0"
13847,110,"BAL",2014,23333,59.3,0.245,0.159,0.286,0.405,0.311,,,819,3339,,,,88.3,,1568,6536,7310,,,,,,,,,,"-12","12",,,3583,2567,532,161,7,119,772,21.5,218,6.1,2.2868,0.73539,0.39885,-0.11436,,,0,0,0,6.1,-0.74,-0.02,2.31,0.297,0,"0.086459161",,,"-0.086459161",,,,,24,
13842,147,"NYY",2014,23773,58.2,0.238,0.142,0.273,0.381,0.3,,,781,3278,,,,88.3,,1115,6167,7675,,,,,,,,,,"9.5","-9.5",,,3526,2599,528,138,16,99,679,19.3,220,6.2,2.24993,0.76794,0.44101,-0.2372,,,0,0,0,6.01,-0.75,-0.21,2.27,0.292,0,"-0.068422193",,,"0.068422193",,,,,18.1,
13840,134,"PIT",2012,23139,59.8,0.234,0.147,0.288,0.381,0.292,,,774,3306,,,,87.8,,1500,6386,7454,,,,,,,,,,"30.9","-30.9",,,3547,2448,506,145,27,96,858,24.2,212,6,2.37951,0.66517,0.37469,-0.15196,,,0,0,0,6.09,-0.95,-0.05,2.31,0.286,0,"-0.223092486",,,"0.223092486",,,,,23.5,
