"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
24710,117,"HOU",2019,24710,100,0.274,0.221,0.296,0.495,0.355,0.338,0.258,1538,5613,88.2,13.3,2237,88.7,88.16,2325,11111,13595,-0.5,5.98,108,151,116,147,293,325,294,"-165.3","165.3",,,6377,4514,899,323,28,288,1166,18.3,628,9.8,2.30107,0.68929,0.43123,-0.01364,"92.0",165,35.51174124944617,6.801063358440408,4.814175944801631,5.95,-0.66,0.1,2.25,0.351,307,"0.66878187",0.341,0.441,"-0.66878187",0.016,0.009999999999999953,0.054,0.017,20.9,
24709,111,"BOS",2015,24709,100,0.265,0.149,0.305,0.415,0.321,0.308,0.246,1495,5640,88.4,10.5,2143,88.8,88.36,2300,11315,13298,-0.3999999999999915,6.1,110,151,113,147,284,312,294,"-57.3","57.3",,,6236,4564,1007,294,33,161,1148,18.4,478,7.7,2.18879,0.79781,0.36352,-0.13541,"92.8",169,33.391761612620506,4.732690622261174,3.463758819756254,5.95,-0.73,-0.06,2.27,0.325,216,"0.231794083",0.311,0.384,"-0.231794083",0.019,0.014000000000000012,0.031,0.013,20.3,
24674,139,"TB",2010,24674,100,0.247,0.156,0.293,0.403,0.326,,,1343,5439,,,,87.7,,2427,10795,13736,,,,,,,,,,"-44.7","44.7",,,6267,4243,851,295,37,160,1292,20.6,672,10.7,2.2749,0.79936,0.42564,-0.22784,,,0,0,0,6.17,-0.7,-0.15,2.45,0.333,0,"0.180963768",,,"-0.180963768",,,,,22.5,
24660,133,"OAK",2012,24660,100,0.238,0.166,0.281,0.404,0.311,,,1315,5527,,,,88.1,,2583,10848,13704,,,,,,,,,,"12.3","-12.3",,,6183,4201,821,267,32,195,1387,22.4,550,8.9,2.32591,0.69895,0.47644,-0.26538,,,0,0,0,6.09,-0.67,-0.15,2.29,0.31,0,"-0.049695864",,,"0.049695864",,,,,23.8,
24653,111,"BOS",2018,24653,100,0.268,0.185,0.309,0.453,0.34,0.34,0.262,1509,5623,89.8,12.4,2225,88.9,88.35,2549,11336,13311,-0.6000000000000085,5.99,110,151,114,147,285,318,299,"-177.1","177.1",,,6264,4425,915,355,31,208,1253,20,531,8.5,2.27797,0.6982,0.43846,-0.13966,"92.4",166,39.887005649717516,8.40677966101695,5.938697318007663,5.82,-0.82,0.01,2.23,0.335,372,"0.718427778",0.331,0.449,"-0.718427778",0.006,0.0040000000000000036,0.004,0,22.5,
24646,112,"CHC",2015,24646,100,0.244,0.154,0.305,0.398,0.313,0.307,0.231,1341,5491,87.9,12.6,2118,89.3,88.53,3160,11591,12875,-0.7999999999999972,5.95,110,149,110,147,291,312,294,"0.5","-0.5",,,6200,4040,868,272,30,171,1518,24.5,567,9.1,2.26588,0.67806,0.4849,-0.14944,"92.8",178,33.415841584158414,6.212871287128713,4.048387096774193,5.99,-0.92,-0.03,2.29,0.321,251,"-0.001833969",0.311,0.385,"0.001833969",0.013,0.010000000000000009,0.013,0.006,27.3,
24645,120,"WSH",2018,24645,100,0.254,0.164,0.297,0.419,0.325,0.325,0.249,1402,5517,88,11.6,2218,89,88.62,2671,11372,13268,-0.4000000000000057,6.02,109,151,110,147,297,318,297,"-51.5","51.5",,,6232,4309,902,284,25,191,1289,20.7,575,9.2,2.28846,0.67097,0.43826,-0.15633,"91.9",161,35.483870967741936,6.915757716407519,4.781771501925546,5.91,-0.92,0.01,2.25,0.329,298,"0.209068777",0.326,0.414,"-0.209068777",0.005,0.0030000000000000027,0.005,0,23.5,
24642,120,"WSH",2019,24642,100,0.265,0.19,0.306,0.454,0.336,0.336,0.256,1460,5512,88.2,13.9,2253,88.9,88.66,2568,11296,13341,-0.20000000000000284,6.03,109,150,112,147,300,321,297,"-99","99",,,6234,4294,904,298,27,231,1308,21,551,8.8,2.31681,0.63889,0.38644,-0.0406,"92.1",168,37.02841173730787,7.545412203074056,5.19730510105871,5.87,-0.84,0.1,2.2,0.338,324,"0.401862673",0.332,0.449,"-0.401862673",0.009,0.006000000000000005,0.005,0,22.7,
24633,142,"MIN",2016,24633,100,0.251,0.171,0.3,0.421,0.317,0.308,0.239,1409,5618,88.2,12.4,2203,88.8,88.18,2683,11102,13434,-0.5999999999999943,6.02,108,149,108,146,294,314,290,"26.5","-26.5",,,6245,4262,886,288,35,200,1426,22.8,513,8.2,2.2716,0.71219,0.36457,-0.18767,"92.1",167,35.00703894885031,6.030032848427968,4.11529223378703,6,-0.69,-0.02,2.27,0.316,257,"-0.107579264",0.308,0.397,"0.107579264",0.012,0.008000000000000007,0.024,0.009,24.2,
24617,137,"SF",2021,24617,100,0.249,0.191,0.295,0.44,0.329,0.324,0.24,1360,5462,87.8,14,2272,88.9,88.97,2878,11345,13272,0.09999999999999432,6.29,112,154,119,148,298,322,298,"-75.5","75.5",,,6151,4067,823,271,25,241,1461,23.8,557,9.1,2.29329,0.63166,0.3211,-0.1302,"91.5",159,38.82468650110646,9.269731989181215,6.1290847016745245,5.89,-0.76,0.04,2.25,0.324,377,"0.30651176",0.317,0.427,"-0.30651176",0.009,0.007000000000000006,0.013,0.005,25.4,"41.0"
24616,143,"PHI",2018,24616,100,0.234,0.158,0.289,0.393,0.307,0.302,0.227,1270,5424,88,13.2,2204,89,88.67,3092,11345,13269,-0.29999999999999716,6.08,110,151,110,148,293,318,294,"47.4","-47.4",,,6102,3968,813,241,30,186,1520,24.9,549,9,2.26742,0.6912,0.47647,-0.22371,"91.8",160,35.131048387096776,6.552419354838709,4.260898066207801,5.88,-0.96,-0.01,2.29,0.31,260,"-0.192354566",0.306,0.374,"0.192354566",0.007,0.0040000000000000036,0.019,0.005,27.3,
24592,114,"CLE",2018,24592,100,0.259,0.176,0.291,0.434,0.33,0.333,0.258,1447,5595,88.6,13.8,2223,88.4,88.02,2417,11312,13273,-0.4000000000000057,6.01,111,150,112,147,290,316,295,"-92.2","92.2",,,6266,4475,915,297,19,216,1189,19,522,8.3,2.36952,0.62914,0.40974,-0.24311,"92.1",166,36.37988826815642,6.681564245810055,4.771784232365145,5.87,-0.83,-0.06,2.2,0.328,299,"0.374873943",0.331,0.427,"-0.374873943",0.001,-0.0030000000000000027,0.007,-0.003,21.4,
24573,135,"SD",2023,24573,100,0.244,0.17,0.283,0.413,0.323,0.329,0.247,1316,5399,88.6,12.8,2246,89.2,89.38,2597,10920,13653,0.20000000000000284,6.42,111,149,118,148,298,325,297,"2.5","-2.5",,,6158,4156,824,273,14,205,1309,21.3,633,10.3,2.31029,0.6065,0.36169,-0.04827,"91.9",155,39.41289701636189,8.445620789220404,5.699902565768107,5.73,-0.87,0.03,2.28,0.327,351,"-0.010295853",0.331,0.419,"0.010295853",-0.003,-0.0040000000000000036,-0.006,-0.006,23.8,"37.8"
24568,142,"MIN",2023,24568,100,0.244,0.184,0.304,0.428,0.327,0.325,0.239,1336,5484,88.9,14.1,2249,88.7,89,3268,11492,13075,0.29999999999999716,6.42,111,148,118,148,298,324,293,"-19.7","19.7",,,6201,3879,815,264,24,233,1649,26.6,581,9.4,2.35052,0.59734,0.31393,-0.11169,"92.0",159,41.402423304975514,10.260376385666408,6.418319625866796,5.83,-0.96,0.01,2.27,0.325,398,"0.080262944",0.321,0.425,"-0.080262944",0.005,0.0040000000000000036,0.003,0.002,28.4,"39.6"
24562,142,"MIN",2019,24562,100,0.27,0.224,0.3,0.494,0.347,0.346,0.262,1547,5732,89.6,14.9,2256,88.5,88.23,2943,11879,12681,-0.29999999999999716,6.02,110,150,115,148,297,323,295,"-159.1","159.1",,,6371,4449,899,318,23,307,1334,20.9,504,7.9,2.37356,0.61062,0.39185,-0.16709,"92.7",173,39.60440548437851,10.0472016183412,7.016167006749333,5.87,-0.75,0.01,2.21,0.335,447,"0.6476427",0.331,0.486,"-0.6476427",0.008,0.0040000000000000036,0.008,0.001,24.8,
24561,110,"BAL",2019,24561,100,0.246,0.168,0.293,0.415,0.308,0.306,0.242,1379,5596,87.6,11.6,2246,88.4,87.97,3113,11891,12669,-0.4000000000000057,5.98,109,152,114,148,295,321,293,"67.8","-67.8",,,6181,4220,889,252,25,213,1435,23.2,454,7.3,2.35841,0.64423,0.37678,-0.21692,"91.8",159,33.60189573459716,6.279620853080568,4.287332146901796,5.91,-0.45,0.04,2.23,0.309,265,"-0.275876389",0.306,0.401,"0.275876389",0.004,0.0030000000000000027,0.014,0.002,26.2,
24556,117,"HOU",2021,24556,100,0.267,0.177,0.303,0.444,0.336,0.335,0.262,1496,5593,89.1,13.8,2201,88.6,88.6,2350,11145,13409,0,6.32,110,155,120,148,296,325,294,"-132.9","132.9",,,6266,4434,962,299,14,221,1222,19.5,544,8.7,2.27397,0.67996,0.38369,-0.08275,"91.8",158,40.843482183130355,7.7131258457374825,5.458027449728695,5.88,-0.5,0.06,2.27,0.336,342,"0.541211924",0.333,0.436,"-0.541211924",0.005,0.0030000000000000027,0.008,0.001,21.1,"41.1"
24532,109,"AZ",2024,24532,100,0.263,0.177,0.302,0.44,0.337,0.329,0.254,1452,5521,88.2,12,2243,89.4,89.72,2496,11263,13268,0.29999999999999716,6.45,112,148,117,149,298,325,298,"-161.2","161.2","69.2","7.2",6265,4357,933,271,37,211,1264,20.2,551,8.8,2.27966,0.61506,0.34581,-0.16429,"91.8",156,39.13243057149415,7.941243975212302,5.522745411013568,5.76,-0.61,0.07,2.31,0.335,346,"0.657251753",0.33,0.413,"-0.657251753",0.009,0.0050000000000000044,0.027,0.008,22.2,"38.5"
24523,147,"NYY",2015,24523,100,0.251,0.17,0.283,0.421,0.323,0.318,0.245,1397,5567,88,13.2,2094,88.4,87.69,2352,10878,13560,-0.7000000000000028,5.99,110,152,113,146,287,313,292,"-82.2","82.2",,,6264,4418,894,272,19,212,1227,19.6,554,8.8,2.19494,0.81952,0.48482,-0.27066,"92.9",175,34.24626527840652,5.296514259846084,3.7356321839080464,6.13,-0.44,-0.2,2.27,0.323,234,"0.33515883",0.321,0.396,"-0.33515883",0.006,0.0020000000000000018,0.025,0.005,21.6,
24523,133,"OAK",2017,24523,100,0.246,0.19,0.294,0.436,0.323,0.328,0.246,1344,5464,88.3,15.2,2225,88.2,87.68,3013,11361,13155,-0.5,5.98,109,151,113,147,295,320,294,"-3.1","3.1",,,6110,4026,790,305,15,234,1491,24.4,550,9,2.28791,0.73962,0.43729,-0.13705,"91.9",175,37.00943864878291,7.749627421758569,5.106382978723404,5.89,-0.88,0.04,2.21,0.318,312,"0.012494393",0.32,0.441,"-0.012494393",0,-0.0020000000000000018,-0.005,-0.005,26.5,
24519,140,"TEX",2018,24519,100,0.24,0.164,0.292,0.404,0.315,0.311,0.232,1308,5453,88,11.9,2239,88.5,87.95,2919,11228,13288,-0.5999999999999943,5.98,110,152,114,149,294,321,296,"-1.6","1.6",,,6147,4036,824,266,24,194,1484,24.1,539,8.8,2.35616,0.64901,0.40272,-0.14567,"91.8",163,34.16749256689792,7.259663032705649,4.766552789978851,5.85,-0.63,-0.02,2.26,0.316,293,"0.006411354",0.311,0.392,"-0.006411354",0.008,0.0050000000000000044,0.012,0.004,26,
24509,142,"MIN",2018,24509,100,0.25,0.155,0.298,0.405,0.313,0.306,0.236,1379,5526,87.7,14.2,2242,88.7,88.32,2547,11110,13398,-0.4000000000000057,6.01,110,151,112,148,293,318,294,"-16.5","16.5",,,6129,4255,874,317,22,166,1328,21.7,509,8.3,2.33856,0.64164,0.42477,-0.23269,"91.7",168,33.490011750881315,6.462984723854288,4.486865720345897,5.84,-0.72,-0.01,2.23,0.315,275,"0.067440532",0.305,0.389,"-0.067440532",0.014,0.010000000000000009,0.016,0.007,22.9,
24500,133,"OAK",2013,24500,100,0.254,0.165,0.289,0.419,0.327,,,1403,5521,,,,87.9,,2319,10893,13498,,,,,,,,,,"-88.6","88.6",,,6209,4413,891,301,25,186,1178,19,573,9.2,2.37329,0.6694,0.44023,-0.27301,,,0,0,0,5.99,-0.58,-0.14,2.29,0.327,0,"0.361738776",,,"-0.361738776",,,,,21.3,
24475,138,"STL",2017,24475,100,0.256,0.17,0.304,0.426,0.326,0.33,0.253,1402,5470,87.1,12.5,2220,88.7,88.33,2653,11185,13288,-0.4000000000000057,5.99,110,151,111,148,299,316,293,"-22.8","22.8",,,6183,4213,894,284,28,196,1348,21.8,557,9,2.21244,0.77672,0.45422,0.01382,"91.6",167,33.68146214099217,6.669831474009019,4.544719391880964,5.91,-1.01,0.07,2.24,0.33,281,"0.092956078",0.329,0.43,"-0.092956078",0.003,0.0010000000000000009,-0.004,-0.004,23.7,
24466,119,"LAD",2021,24466,100,0.244,0.185,0.284,0.429,0.327,0.329,0.243,1330,5445,88.9,14.2,2244,88.9,88.86,2792,11158,13305,0,6.25,111,154,122,148,300,323,298,"-86.7","86.7",,,6203,4114,822,247,24,237,1408,22.7,577,9.3,2.30742,0.61865,0.34922,-0.07062,"91.7",162,40.27710257656782,8.750607681088965,5.803643398355635,5.78,-0.79,0.06,2.24,0.326,360,"0.354508297",0.327,0.424,"-0.354508297",0.001,-0.0010000000000000009,0.005,-0.002,25,"39.9"
24463,144,"ATL",2023,24463,100,0.276,0.225,0.306,0.501,0.36,0.363,0.277,1543,5594,90.9,12,2237,89.3,89.66,3096,12174,12286,0.4000000000000057,6.48,112,149,120,148,305,328,299,"-198.3","198.3",,,6226,4353,920,293,23,307,1286,20.7,518,8.3,2.33011,0.57505,0.35145,-0.0458,"92.5",160,46.03721571330117,11.876866528830691,8.303886925795052,5.83,-1.02,0,2.29,0.342,517,"0.810808159",0.344,0.504,"-0.810808159",-0.001,-0.0019999999999999463,-0.003,-0.003,25.4,"38.4"
24440,113,"CIN",2023,24440,100,0.249,0.17,0.306,0.42,0.325,0.312,0.242,1371,5497,87.5,13.2,2237,88.9,89.17,2885,11020,13418,0.29999999999999716,6.42,110,149,116,148,297,322,293,"-28","28",,,6185,4047,868,268,37,198,1498,24.2,548,8.9,2.34888,0.58395,0.3265,-0.0147,"91.4",151,36.520879663948605,6.9434148752162095,4.543249797898141,5.85,-0.8,0.06,2.3,0.326,281,"0.114750409",0.32,0.387,"-0.114750409",0.007,0.006000000000000005,0.033,0.013,26.2,"39.5"
24434,147,"NYY",2022,24434,100,0.241,0.185,0.276,0.426,0.327,0.33,0.243,1308,5422,89.3,13,2249,88.9,88.87,2920,11170,13263,0,6.33,109,157,119,149,302,325,292,"-116.2","116.2",,,6136,4086,821,225,8,254,1391,22.7,584,9.5,2.29428,0.6516,0.34192,-0.07501,"92.1",160,41.85022026431718,10.058737151248165,6.698174706649283,5.76,-0.97,0.03,2.32,0.321,411,"0.475689613",0.324,0.427,"-0.475689613",-0.002,-0.0030000000000000027,-0.001,-0.003,26.1,"38.5"
24414,109,"AZ",2019,24414,100,0.252,0.182,0.293,0.434,0.319,0.317,0.246,1419,5633,87.7,11.7,2285,89.1,88.65,2879,11682,12727,-0.3999999999999915,5.97,110,152,113,148,300,325,298,"-8.4","8.4",,,6279,4344,871,288,40,220,1360,21.7,504,8,2.28885,0.66756,0.40016,-0.17497,"91.7",162,34.41528545119705,6.975138121546961,4.82560917343526,5.91,-0.9,0.02,2.23,0.319,303,"0.034504792",0.316,0.418,"-0.034504792",0.006,0.0030000000000000027,0.016,0.002,24.6,
24413,115,"COL",2016,24413,100,0.275,0.182,0.326,0.457,0.339,0.317,0.254,1544,5614,88.2,10.6,2216,88.9,88.7,2760,11709,12565,-0.20000000000000284,6.02,111,150,110,147,300,323,300,"-104.8","104.8",,,6236,4372,975,318,47,204,1330,21.3,494,7.9,2.29014,0.67005,0.34329,-0.11405,"92.1",170,35.68161024702653,6.175663311985361,4.329698524695318,6.01,-0.67,-0.03,2.3,0.336,270,"0.429418752",0.319,0.413,"-0.429418752",0.021,0.017000000000000015,0.044,0.022,23.6,
24412,109,"AZ",2017,24412,100,0.254,0.19,0.306,0.445,0.329,0.321,0.247,1405,5525,87.9,10.1,2235,88.7,88.13,2858,11111,13298,-0.6000000000000085,5.92,110,150,111,147,298,319,298,"-52","52",,,6179,4135,832,314,39,220,1456,23.6,534,8.6,2.3084,0.68661,0.44729,-0.08663,"91.9",164,35.04232164449819,6.311970979443772,4.223984463505421,5.89,-0.92,0.02,2.19,0.325,261,"0.213210716",0.319,0.42,"-0.213210716",0.007,0.006000000000000005,0.025,0.008,25.7,
24407,114,"CLE",2013,24407,100,0.255,0.155,0.3,0.41,0.324,,,1391,5465,,,,88.4,,2378,10685,13653,,,,,,,,,,"-75.5","75.5",,,6165,4269,907,290,23,171,1283,20.8,562,9.1,2.29512,0.71416,0.40873,-0.2476,,,0,0,0,6.04,-0.58,-0.14,2.29,0.327,0,"0.309157209",,,"-0.309157209",,,,,22.3,
24392,135,"SD",2022,24392,100,0.241,0.141,0.289,0.382,0.308,0.306,0.237,1317,5468,87.8,12.9,2241,89.1,89.06,2697,11205,13187,0,6.3,110,153,119,148,297,323,298,"1.5","-1.5",,,6151,4204,871,275,18,153,1327,21.6,550,8.9,2.28887,0.64168,0.40518,-0.12163,"91.7",154,37.67840152235966,6.517602283539486,4.454560234108275,5.69,-0.7,0.01,2.29,0.315,274,"-0.006157757",0.314,0.373,"0.006157757",0.004,0.0010000000000000009,0.009,0.002,24.1,"36.8"
24391,158,"MIL",2023,24391,100,0.24,0.146,0.292,0.385,0.309,0.311,0.239,1290,5382,88,11.4,2250,88.7,89.01,2865,11057,13332,0.29999999999999716,6.47,110,149,118,148,298,321,293,"22.4","-22.4",,,6065,4020,852,257,16,165,1408,23.2,576,9.5,2.37924,0.56924,0.3104,-0.10485,"91.6",149,37.83582089552239,7.412935323383085,4.913437757625721,5.74,-0.98,0.01,2.28,0.318,298,"-0.091726456",0.318,0.384,"0.091726456",0.001,0,0.001,-0.002,25.9,"39.0"
24391,136,"SEA",2023,24391,100,0.242,0.17,0.301,0.413,0.319,0.325,0.244,1332,5498,89.1,15,2236,88.8,88.98,3334,11723,12668,0.20000000000000284,6.41,111,149,118,148,296,322,293,"-13.2","13.2",,,6178,3938,827,283,12,210,1601,25.9,527,8.5,2.36129,0.57984,0.31666,-0.08464,"91.9",155,41.340782122905026,9.700355510411377,6.183230819035287,5.76,-0.83,0.03,2.29,0.319,382,"0.053950228",0.322,0.42,"-0.053950228",-0.002,-0.0030000000000000027,-0.007,-0.006,28.4,"38.7"
24352,112,"CHC",2017,24352,100,0.255,0.182,0.302,0.437,0.331,0.327,0.247,1402,5496,87.1,11.9,2185,89.1,88.76,2983,11574,12775,-0.29999999999999716,6.07,112,152,113,148,294,315,295,"-52.4","52.4",,,6227,4175,876,274,29,223,1401,22.5,568,9.1,2.12619,0.82971,0.53587,-0.20256,"91.7",167,33.84431137724551,7.137724550898203,4.7856110486590655,5.92,-0.88,0.02,2.27,0.332,298,"0.215029566",0.327,0.424,"-0.215029566",0.008,0.0050000000000000044,0.013,0.004,25.8,
24347,119,"LAD",2017,24347,100,0.249,0.188,0.293,0.437,0.33,0.334,0.249,1347,5408,88.1,12.2,2217,89.2,88.58,2642,10742,13604,-0.6000000000000085,5.93,111,152,114,148,298,316,297,"-29.4","29.4",,,6149,4097,794,312,20,221,1380,22.4,608,9.9,2.04288,0.92044,0.4339,-0.15328,"92.0",171,36.12399316573102,7.346839150597999,4.895104895104895,5.94,-0.69,0.03,2.23,0.33,301,"0.120828028",0.332,0.438,"-0.120828028",0,-0.0020000000000000018,-0.001,-0.004,24.6,
24342,137,"SF",2022,24342,100,0.234,0.156,0.283,0.389,0.31,0.308,0.228,1260,5392,87.6,14.8,2246,89,89.08,2928,11218,13124,0.09999999999999432,6.32,111,155,117,149,298,321,296,"-26.6","26.6",,,6103,3989,804,255,18,183,1462,24,557,9.1,2.31383,0.61442,0.33246,-0.11533,"91.5",157,37.70368513411883,8.172474304336927,5.3416352613468785,5.82,-0.64,0.01,2.29,0.314,326,"0.10920631",0.311,0.381,"-0.10920631",0.006,0.0030000000000000027,0.008,0.002,26.1,"37.6"
24330,121,"NYM",2013,24330,100,0.237,0.129,0.291,0.366,0.297,,,1318,5559,,,,88.2,,2613,11126,13052,,,,,,,,,,"86.2","-86.2",,,6207,4260,893,263,32,130,1384,22.3,512,8.2,2.35123,0.67782,0.46447,-0.16478,,,0,0,0,6.01,-0.74,-0.09,2.31,0.306,0,"-0.354130703",,,"0.354130703",,,,,23.5,
24326,139,"TB",2021,24326,100,0.243,0.186,0.294,0.429,0.322,0.314,0.234,1336,5507,88.6,12.5,2213,88.9,88.97,3269,11568,12751,0.09999999999999432,6.43,110,154,118,149,296,325,297,"-86.3","86.3",,,6186,4012,790,288,36,222,1542,24.9,558,9,2.22655,0.71485,0.38983,-0.174,"91.7",155,39.88035892323031,8.374875373878366,5.431619786614937,5.87,-0.45,-0.03,2.28,0.318,336,"0.354932994",0.313,0.4,"-0.354932994",0.009,0.0050000000000000044,0.029,0.008,28.3,"42.2"
24320,136,"SEA",2024,24320,100,0.224,0.152,0.284,0.376,0.303,0.311,0.225,1195,5328,88.6,14.8,2246,89,89.29,3213,11388,12930,0.29999999999999716,6.43,110,149,116,148,297,323,294,"25.8","-25.8","69.6","7.2",6049,3752,769,228,13,185,1624,26.8,555,9.2,2.31105,0.60699,0.32015,-0.14505,"91.8",159,40.511727078891255,8.955223880597014,5.554637130104149,5.74,-0.78,0.04,2.3,0.309,336,"-0.105908717",0.311,0.39,"0.105908717",-0.001,-0.0020000000000000018,-0.014,-0.008,28.2,"38.9"
24305,136,"SEA",2016,24305,100,0.259,0.171,0.297,0.43,0.325,0.325,0.254,1446,5583,89,10.5,2185,88.5,87.54,2623,11295,12900,-1,5.99,108,150,111,147,290,316,294,"-42.5","42.5",,,6226,4360,955,251,17,223,1288,20.7,506,8.1,2.45756,0.57218,0.43969,-0.24141,"92.5",163,36.674311926605505,6.9495412844036695,4.866688082235785,6.02,-0.37,-0.1,2.25,0.326,303,"0.174778852",0.325,0.426,"-0.174778852",0.005,0.0010000000000000009,0.004,0,23.2,
24299,120,"WSH",2017,24299,100,0.266,0.183,0.311,0.449,0.331,0.324,0.256,1477,5553,88,11.6,2193,88.8,88.42,2618,11227,13066,-0.3999999999999915,6.12,110,150,112,148,295,315,295,"-72","72",,,6158,4314,920,311,31,215,1327,21.5,486,7.9,2.10839,0.86713,0.46759,-0.107,"92.0",167,36.230876216968014,6.444135373203523,4.5144527443975315,5.93,-1.05,0.02,2.32,0.326,278,"0.296271452",0.319,0.432,"-0.296271452",0.01,0.007000000000000006,0.017,0.007,23.3,
24295,141,"TOR",2017,24295,100,0.24,0.172,0.276,0.412,0.312,0.317,0.241,1320,5499,87.2,12.1,2231,88.3,87.78,2607,11023,13271,-0.5,5.99,109,153,115,146,295,323,296,"50.1","-50.1",,,6141,4232,824,269,5,222,1327,21.6,530,8.6,2.30578,0.71405,0.47502,-0.0614,"91.7",165,33.88468809073724,6.852551984877127,4.722357922162514,5.97,-0.96,0.1,2.27,0.311,290,"-0.20630994",0.314,0.417,"0.20630994",-0.001,-0.0030000000000000027,-0.005,-0.005,23.7,
24290,144,"ATL",2010,24290,100,0.258,0.143,0.301,0.401,0.327,,,1411,5463,,,,87.5,,2165,10543,13563,,,,,,,,,,"-47.5","47.5",,,6251,4427,935,312,25,139,1140,18.2,633,10.1,2.45233,0.62855,0.44554,-0.19014,,,0,0,0,6.19,-0.58,-0.05,2.36,0.339,0,"0.195496089",,,"-0.195496089",,,,,20.5,
24289,140,"TEX",2017,24289,100,0.244,0.186,0.291,0.43,0.321,0.319,0.238,1326,5430,87.5,12.8,2227,88.5,88.09,3071,11302,12983,-0.4000000000000057,6.07,110,151,113,148,298,321,295,"-28.9","28.9",,,6103,4003,813,255,21,237,1493,24.5,526,8.6,2.33271,0.66441,0.53474,-0.06605,"92.1",169,34.524106919810144,7.469397951536348,4.899229886940849,5.9,-0.92,0.03,2.26,0.318,299,"0.119016839",0.314,0.42,"-0.119016839",0.006,0.0040000000000000036,0.01,0.002,27.2,
24283,109,"AZ",2013,24283,100,0.259,0.133,0.301,0.391,0.314,,,1468,5676,,,,88.1,,2316,11050,13049,,,,,,,,,,"7.1","-7.1",,,6332,4627,1005,302,31,130,1142,18,519,8.2,2.31792,0.70201,0.38695,-0.13639,,,0,0,0,6.05,-0.79,-0.03,2.26,0.323,0,"-0.029049129",,,"0.029049129",,,,,21,
24271,133,"OAK",2014,24271,100,0.244,0.137,0.278,0.381,0.312,,,1354,5545,,,,87.8,,2047,10571,13582,,,,,,,,,,"-51.9","51.9",,,6243,4503,922,253,33,146,1104,17.7,586,9.4,2.33447,0.71517,0.43738,-0.27524,,,0,0,0,5.96,-0.71,-0.15,2.25,0.32,0,"0.213654155",,,"-0.213654155",,,,,19.4,
24262,138,"STL",2018,24262,100,0.249,0.16,0.294,0.409,0.316,0.32,0.243,1369,5498,88.5,12.1,2209,88.8,88.52,2740,11082,13179,-0.29999999999999716,6.08,111,152,112,148,303,321,298,"-30.1","30.1",,,6159,4212,907,248,9,205,1380,22.4,485,7.9,2.28823,0.67746,0.39509,-0.02242,"92.0",165,36.490978157644825,7.621082621082621,5.211885046273746,5.92,-0.94,0.09,2.24,0.316,321,"0.124239552",0.313,0.416,"-0.124239552",0.006,0.0030000000000000027,-0.007,-0.004,24.7,
24251,111,"BOS",2023,24251,100,0.258,0.166,0.31,0.425,0.324,0.317,0.247,1437,5559,88.8,12.1,2262,89.2,89.39,2796,11408,12841,0.20000000000000284,6.45,111,148,119,149,287,322,299,"-28.6","28.6",,,6153,4236,897,339,19,182,1369,22.2,468,7.6,2.29054,0.63642,0.34315,-0.12196,"91.8",157,40.226628895184135,7.507082152974505,5.168210628961482,5.76,-0.87,0.02,2.28,0.322,318,"0.117776587",0.313,0.413,"-0.117776587",0.011,0.009000000000000008,0.012,0.007,24.5,"39.6"
24250,143,"PHI",2023,24250,100,0.256,0.182,0.308,0.438,0.329,0.326,0.251,1417,5540,88.9,12.9,2246,89.1,89.19,3222,11804,12446,0.10000000000000853,6.39,112,149,118,149,295,323,294,"-44.2","44.2",,,6181,4115,877,291,29,220,1480,23.9,514,8.3,2.33211,0.59852,0.37042,-0.09469,"91.8",157,40.72904009720535,8.675577156743621,5.775764439411098,5.81,-0.71,-0.02,2.24,0.324,357,"0.18217732",0.322,0.426,"-0.18217732",0.005,0.0020000000000000018,0.012,0.003,27.3,"37.5"
24248,115,"COL",2010,24248,100,0.263,0.162,0.31,0.425,0.333,,,1452,5530,,,,88,,2529,11004,13048,,,,,,,,,,"-50.4","50.4",,,6265,4359,955,270,54,173,1274,20.3,585,9.3,2.39298,0.63954,0.39709,-0.17077,,,0,0,0,6.2,-0.5,-0.12,2.45,0.336,0,"0.207971791",,,"-0.207971791",,,,,23,
24247,147,"NYY",2012,24247,100,0.265,0.188,0.293,0.453,0.342,,,1462,5524,,,,88.6,,2360,10830,13323,,,,,,,,,,"-113.1","113.1",,,6231,4428,924,280,13,245,1176,18.9,565,9.1,2.28188,0.71885,0.47819,-0.21273,,,0,0,0,6.02,-0.49,-0.15,2.29,0.337,0,"0.466515445",,,"-0.466515445",,,,,21.8,
