"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
776,135,"SD",2024,23637,3.3,0.369,0.263,0.382,0.631,0.42,0.361,0.297,59,160,85.3,9.7,2257,90.2,90.33,94,393,383,0.09999999999999432,6.44,88,145,111,144,295,320,296,"-16.7","16.7","67.7","7.0",188,140,36,13,1,9,32,17,11,5.9,2.2662,0.58291,0.37457,-0.05862,"91.3",147,36.42857142857142,8.571428571428571,6.382978723404255,5.72,-1.18,-0.04,2.4,0.396,12,"2.156958763",0.352,0.466,"-2.156958763",0.072,0.04400000000000004,0.165,0.059,23.9,"36.7"
776,141,"TOR",2023,24161,3.2,0.345,0.182,0.408,0.527,0.381,0.371,0.299,57,165,88.9,12.5,2281,90.1,90.25,94,362,414,0.10000000000000853,6.46,88,146,111,145,296,323,293,"-9.7","9.7",,,192,134,37,14,2,4,41,21.4,15,7.8,2.21414,0.64131,0.31711,-0.0189,"91.9",161,44.02985074626866,9.701492537313433,6.770833333333333,5.8,-1.1,0.08,2.38,0.385,13,"1.253737113",0.362,0.484,"-1.253737113",0.046,0.02300000000000002,0.043,0.01,26,"39.7"
775,115,"COL",2010,24248,3.2,0.293,0.191,0.317,0.484,0.354,,,46,157,,,,88.6,,104,367,396,,,,,,,,,,"1.2","-1.2",,,200,136,28,12,0,6,39,19.5,23,11.5,2.44796,0.53749,0.35027,-0.08321,,,0,0,0,6.16,-0.5,-0.12,2.48,0.362,0,"-0.157935484",,,"0.157935484",,,,,28.3,
773,136,"SEA",2023,24391,3.2,0.329,0.133,0.369,0.462,0.358,0.329,0.254,52,158,90.4,15.2,2201,89,89.18,105,388,385,0.20000000000000284,6.39,88,146,113,146,296,322,293,"-5.5","5.5",,,195,134,39,9,0,4,38,19.5,16,8.2,2.35911,0.55555,0.3516,-0.11701,"92.2",149,46.26865671641791,6.7164179104477615,4.615384615384616,5.81,-0.73,0.05,2.29,0.385,9,"0.716817594",0.341,0.376,"-0.716817594",0.075,0.043999999999999984,0.086,0.029,27.1,"38.9"
772,114,"CLE",2022,23703,3.3,0.339,0.186,0.34,0.525,0.359,0.329,0.275,60,177,87,12.5,2298,88.5,88.5,75,392,380,0,6.31,89,146,107,143,292,316,288,"-13.9","13.9",,,209,166,40,13,1,6,30,14.4,12,5.7,2.376,0.58429,0.25655,-0.16852,"91.4",148,38.55421686746988,7.83132530120482,6.220095693779904,5.77,-0.87,0.06,2.32,0.351,13,"1.795595855",0.319,0.417,"-1.795595855",0.064,0.03199999999999997,0.108,0.03,19.1,"37.2"
772,119,"LAD",2014,23740,3.3,0.279,0.105,0.313,0.384,0.297,,,48,172,,,,89.6,,90,407,365,,,,,,,,,,"6.5","-6.5",,,203,149,37,7,1,3,40,19.7,11,5.4,2.25198,0.67183,0.37947,-0.05476,,,0,0,0,5.9,-0.77,-0.01,2.31,0.308,0,"-0.839507772",,,"0.839507772",,,,,22.1,
770,144,"ATL",2023,24463,3.1,0.252,0.168,0.252,0.419,0.302,0.341,0.262,39,155,89.7,14.6,2243,89.8,90.22,99,406,364,0.4000000000000057,6.49,88,145,114,145,303,326,298,"9.6","-9.6",,,192,134,27,5,0,7,38,19.8,18,9.4,2.29906,0.55664,0.37422,0.06267,"92.3",154,44.776119402985074,11.194029850746269,7.8125,5.77,-1.22,-0.05,2.29,0.307,15,"-1.241948052",0.332,0.457,"1.241948052",-0.01,-0.025000000000000022,-0.038,-0.039,24.4,"37.0"
769,120,"WSH",2013,22982,3.3,0.296,0.111,0.369,0.407,0.329,,,48,162,,,,88.6,,89,353,415,,,,,,,,,,"-2.2","2.2",,,192,128,36,9,0,3,46,24,17,8.9,2.41259,0.58387,0.42228,0.03563,,,0,0,0,6.01,-0.93,-0.12,2.26,0.349,0,"0.279973992",,,"-0.279973992",,,,,25.2,
769,121,"NYM",2021,22385,3.4,0.22,0.085,0.284,0.305,0.273,0.288,0.22,36,164,85.5,7.9,2218,89.2,89.2,135,413,356,0,6.34,88,144,107,144,296,320,293,"16.4","-16.4",,,197,120,29,3,1,3,53,26.9,20,10.2,2.22229,0.68897,0.44749,-0.12642,"90.7",137,30.833333333333336,5,3.0456852791878175,5.72,-0.77,-0.01,2.33,0.306,6,"-2.130429129",0.312,0.324,"2.130429129",0,-0.006000000000000005,-0.019,-0.015,32.7,"38.5"
768,111,"BOS",2022,23900,3.2,0.269,0.177,0.282,0.446,0.3,0.286,0.23,47,175,86.2,12.5,2260,88.4,88.43,105,395,373,0,6.33,88,148,113,145,290,320,296,"-0.1","0.1",,,204,150,30,10,0,7,43,21.1,9,4.4,2.33142,0.63356,0.24265,-0.14435,"91.1",145,30.666666666666664,6,4.411764705882353,5.79,-0.56,0.05,2.28,0.282,9,"0.0171875",0.27,0.356,"-0.0171875",0.039,0.011999999999999955,0.09,0.014,26.6,"39.9"
766,114,"CLE",2023,23310,3.3,0.295,0.108,0.309,0.404,0.291,0.271,0.262,49,166,86.8,9.6,2250,88.6,88.93,92,428,338,0.30000000000001137,6.48,89,143,107,145,289,316,290,"6.8","-6.8",,,188,152,38,7,1,3,29,15.4,6,3.2,2.40907,0.5684,0.31987,-0.08584,"90.7",140,30.92105263157895,2.631578947368421,2.127659574468085,5.6,-0.7,-0.08,2.3,0.298,4,"-0.886422977",0.278,0.353,"0.886422977",0.033,0.019999999999999962,0.051,0.02,21.5,"36.5"
766,145,"CWS",2015,23140,3.3,0.295,0.12,0.313,0.416,0.32,0.328,0.28,49,166,87,9.4,2132,89.2,88.47,98,405,348,-0.7000000000000028,6.07,88,142,106,143,286,309,286,"-4.6","4.6",,,203,150,36,9,1,3,31,15.3,15,7.4,2.08996,0.8917,0.51243,-0.10757,"92.5",167,28.000000000000004,3.3333333333333335,2.4630541871921183,5.96,-0.98,-0.05,2.29,0.35,5,"0.597519582",0.352,0.385,"-0.597519582",0.015,-0.0020000000000000018,0.031,-0.008,24.2,
765,113,"CIN",2013,23955,3.2,0.319,0.117,0.355,0.436,0.331,,,52,163,,,,88.2,,89,386,370,,,,,,,,,,"-5.2","5.2",,,196,147,39,9,2,2,33,16.8,15,7.7,2.38616,0.62772,0.41035,-0.12363,,,0,0,0,6.04,-0.93,-0.13,2.3,0.354,0,"0.685490196",,,"-0.685490196",,,,,23.1,
765,136,"SEA",2024,24320,3.1,0.281,0.15,0.345,0.431,0.34,0.323,0.25,43,153,87.6,12.9,2231,89.7,89.98,106,350,415,0.29999999999999716,6.42,88,143,108,144,296,321,292,"-3.1","3.1","70.5","7.3",186,117,29,9,1,4,45,24.2,22,11.8,2.30289,0.5647,0.35403,-0.12206,"91.7",158,35.8974358974359,4.273504273504273,2.6881720430107525,5.68,-0.88,0.03,2.26,0.36,5,"0.408366013",0.343,0.374,"-0.408366013",0.031,0.01699999999999996,0.057,0.017,30.3,"37.3"
764,112,"CHC",2017,24352,3.1,0.263,0.186,0.3,0.449,0.325,0.337,0.259,41,156,85.7,9.8,2202,89.4,89.05,111,374,390,-0.4000000000000057,6.12,90,146,108,145,294,313,292,"4.5","-4.5",,,191,128,22,14,0,5,42,22,18,9.4,2.10545,0.83081,0.5243,-0.1505,"92.1",166,33.59375,4.6875,3.1413612565445024,5.97,-0.88,0.12,2.23,0.33,6,"-0.590968586",0.345,0.415,"0.590968586",0.004,-0.014999999999999958,0.034,-0.012,29.7,
764,117,"HOU",2019,24710,3.1,0.276,0.158,0.272,0.434,0.293,0.314,0.243,42,152,87.5,14.7,2257,88.7,88.16,79,388,374,-0.5,5.96,88,146,112,143,290,324,293,"6","-6",,,192,142,28,9,0,5,34,17.7,16,8.3,2.29625,0.69358,0.41421,-0.00619,"91.6",160,35.2112676056338,4.929577464788732,3.6458333333333335,5.93,-0.3,0.07,2.3,0.304,7,"-0.783769634",0.315,0.366,"0.783769634",0.033,-0.01100000000000001,0.068,-0.021,20.4,
764,144,"ATL",2016,23246,3.3,0.307,0.148,0.325,0.455,0.312,0.306,0.263,54,176,88.1,9,2213,88.9,88.27,102,395,358,-0.6000000000000085,6.01,88,143,106,142,290,312,292,"3.2","-3.2",,,217,162,38,10,2,4,39,18,16,7.4,2.36874,0.62591,0.40357,-0.1423,"92.4",163,35.80246913580247,4.938271604938271,3.686635944700461,6.02,-0.78,-0.02,2.32,0.329,8,"-0.420418848",0.316,0.385,"0.420418848",0.044,0.013000000000000012,0.07,0.006,25.8,
764,142,"MIN",2012,24161,3.2,0.293,0.198,0.276,0.491,0.337,,,49,167,,,,88.8,,64,348,413,,,,,,,,,,"-12.6","12.6",,,209,159,30,12,0,7,29,13.9,20,9.6,2.3894,0.59159,0.39206,-0.1729,,,0,0,0,5.92,-0.75,-0.04,2.25,0.335,0,"1.643586387",,,"-1.643586387",,,,,18.4,
763,116,"DET",2013,24039,3.2,0.357,0.209,0.361,0.566,0.396,,,65,182,,,,87.9,,90,392,363,,,,,,,,,,"-22.3","22.3",,,220,164,46,9,1,9,34,15.5,21,9.5,2.36602,0.68173,0.37796,-0.12824,,,0,0,0,5.91,-0.58,-0.19,2.28,0.395,0,"2.923197903",,,"-2.923197903",,,,,23,
762,133,"OAK",2021,23968,3.2,0.338,0.131,0.38,0.469,0.349,0.34,0.253,49,145,88.4,15.9,2289,89,89.01,86,361,400,0,6.3,88,149,111,144,297,321,292,"-7.1","7.1",,,185,126,36,10,0,3,39,21.1,19,10.3,2.29526,0.63468,0.27189,-0.05508,"91.8",173,45.23809523809524,9.523809523809524,6.486486486486487,5.72,-0.86,0.01,2.4,0.377,12,"0.927034121",0.337,0.403,"-0.927034121",0.085,0.03999999999999998,0.066,0.009,23.8,"39.8"
762,111,"BOS",2017,25017,3,0.361,0.187,0.399,0.548,0.391,0.34,0.293,60,166,86.3,10.7,2239,88.7,88.09,73,358,404,-0.6000000000000085,5.96,88,144,107,142,285,316,294,"-19.6","19.6",,,186,143,41,12,2,5,30,16.1,13,7,2.29885,0.69455,0.42331,-0.09509,"91.7",160,32.86713286713287,4.895104895104895,3.763440860215054,5.9,-0.6,0.08,2.31,0.392,7,"2.574146982",0.343,0.432,"-2.574146982",0.068,0.04899999999999999,0.116,0.051,20.4,
761,141,"TOR",2015,24051,3.2,0.27,0.151,0.27,0.421,0.315,0.295,0.236,41,152,86.8,12,2118,89.4,88.75,81,361,400,-0.7000000000000028,6.16,88,144,109,143,290,310,289,"-6","6",,,192,142,27,9,1,4,28,14.6,19,9.9,2.24154,0.70545,0.43566,0.0202,"92.4",159,26.76056338028169,2.112676056338028,1.5625,5.95,-1.04,-0.05,2.19,0.33,3,"0.789093298",0.316,0.34,"-0.789093298",0.034,0.014000000000000012,0.081,0.02,22.4,
758,117,"HOU",2017,23749,3.2,0.367,0.133,0.39,0.5,0.361,0.305,0.277,61,166,87,12.4,2219,87.8,87.15,83,367,391,-0.5999999999999943,5.93,88,145,108,144,290,318,288,"-10.4","10.4",,,205,150,48,8,1,4,37,18,14,6.8,2.46292,0.60083,0.45439,-0.17444,"91.8",165,30.666666666666664,2.666666666666667,1.951219512195122,5.81,-0.78,0.03,2.14,0.385,4,"1.373614776",0.327,0.374,"-1.373614776",0.09,0.057999999999999996,0.126,0.056,22.6,
758,115,"COL",2016,24413,3.1,0.302,0.208,0.353,0.509,0.371,0.371,0.295,48,159,86.5,6.4,2193,88.8,88.72,103,369,383,-0.09999999999999432,6.07,89,144,106,144,301,322,298,"-9.8","9.8",,,192,128,30,10,1,7,42,21.9,21,10.9,2.29789,0.67254,0.37447,-0.16587,"92.3",169,38.28125,10.15625,6.770833333333333,5.98,-0.64,-0.06,2.3,0.374,13,"1.294195251",0.376,0.488,"-1.294195251",0.007,-0.0020000000000000018,0.021,0,27.9,
757,117,"HOU",2023,23820,3.2,0.283,0.259,0.266,0.542,0.36,0.351,0.275,47,166,88.7,12.3,2244,89.5,89.56,96,393,364,0.09999999999999432,6.42,89,146,115,145,297,324,291,"-3.8","3.8",,,200,149,24,13,0,10,30,15,19,9.5,2.31801,0.57987,0.31346,0.01587,"92.0",158,44.29530201342282,11.409395973154362,8.5,5.8,-0.82,0,2.29,0.34,17,"0.499075297",0.349,0.45,"-0.499075297",0.008,-0.008999999999999952,0.092,0.009,24.4,"37.6"
757,147,"NYY",2019,25306,3,0.239,0.233,0.25,0.472,0.303,0.311,0.238,38,159,90.3,13.7,2287,88.8,88.4,104,374,383,-0.3999999999999915,6,88,148,113,144,298,324,291,"9.7","-9.7",,,185,128,21,6,2,9,44,23.8,11,5.9,2.3586,0.61834,0.3752,-0.01798,"92.7",164,39.84375,10.15625,7.027027027027027,5.79,-0.97,0.08,2.28,0.28,13,"-1.287582563",0.294,0.419,"1.287582563",0.001,-0.013999999999999957,0.053,-0.008,27.8,
756,112,"CHC",2023,24790,3,0.351,0.176,0.387,0.527,0.375,0.352,0.292,52,148,87.8,12,2278,88.7,88.96,97,368,388,0.29999999999999716,6.34,89,144,112,145,296,319,294,"-12.6","12.6",,,185,130,35,12,1,4,36,19.5,16,8.6,2.42344,0.50868,0.27056,-0.11058,"91.6",148,40,6.923076923076923,4.864864864864865,5.79,-0.93,0.07,2.31,0.388,9,"1.667063492",0.365,0.433,"-1.667063492",0.059,0.02300000000000002,0.094,0.023,26.4,"37.1"
754,108,"LAA",2014,23938,3.1,0.285,0.165,0.301,0.449,0.321,,,45,158,,,,88.5,,86,361,377,,,,,,,,,,"-4.4","4.4",,,195,141,28,12,1,4,35,17.9,17,8.7,2.3087,0.71801,0.41021,-0.03574,,,0,0,0,6.03,-1.03,0,2.29,0.33,0,"0.585411141",,,"-0.585411141",,,,,23.8,
751,139,"TB",2018,23677,3.2,0.31,0.127,0.331,0.437,0.325,0.314,0.254,49,158,85.1,12.7,2200,88.5,87.85,96,398,352,-0.5999999999999943,6.01,88,143,104,142,289,317,290,"1.3","-1.3",,,196,146,36,9,1,3,33,16.8,13,6.6,2.3239,0.68045,0.38372,-0.05748,"91.5",162,31.506849315068493,6.164383561643835,4.591836734693878,5.8,-0.9,-0.03,2.34,0.344,9,"-0.177363515",0.315,0.38,"0.177363515",0.056,0.02899999999999997,0.057,0.011,24.1,
748,139,"TB",2019,24922,3,0.351,0.182,0.45,0.532,0.384,0.346,0.277,54,154,90.4,5.4,2228,88.6,88.12,108,361,387,-0.5,6.02,88,146,109,143,296,322,294,"-6","6",,,176,115,38,9,2,5,46,26.1,10,5.7,2.26455,0.71801,0.43205,-0.08613,"92.5",155,44.34782608695652,10.434782608695652,6.8181818181818175,5.99,-0.26,0.04,2.35,0.394,12,"0.801069519",0.338,0.463,"-0.801069519",0.074,0.055999999999999994,0.069,0.038,29.9,
746,118,"KC",2011,23724,3.1,0.399,0.245,0.373,0.644,0.429,,,65,163,,,,88.9,,62,367,369,,,,,,,,,,"-27.9","27.9",,,199,164,42,14,1,8,19,9.5,14,7,2.11055,0.87269,0.45683,-0.17823,,,0,0,0,5.98,-0.95,-0.14,2.37,0.413,0,"3.744369973",,,"-3.744369973",,,,,16.9,
745,117,"HOU",2024,22359,3.3,0.314,0.103,0.333,0.416,0.311,0.323,0.279,58,185,87.4,12.8,2267,89.7,89.78,97,401,344,0.09999999999999432,6.45,88,146,110,143,295,324,291,"1.4","-1.4","69.5","7.1",212,166,47,7,0,4,35,16.5,10,4.7,2.24409,0.64268,0.35769,-0.02581,"91.4",159,32.53012048192771,5.421686746987952,4.245283018867925,5.81,-0.76,0.06,2.41,0.325,9,"-0.185771812",0.315,0.402,"0.185771812",0.035,0.010000000000000009,0.014,-0.012,24.2,"38.5"
745,116,"DET",2017,24123,3.1,0.272,0.166,0.307,0.437,0.309,0.296,0.234,41,151,85.6,10.7,2254,88.6,88.36,90,346,399,-0.19999999999998863,6.15,89,147,110,143,292,319,291,"4.3","-4.3",,,177,120,28,7,0,6,43,24.3,14,7.9,2.25489,0.73023,0.38681,-0.04934,"91.0",176,31.666666666666664,5.833333333333333,3.954802259887006,5.76,-1.22,0.09,2.21,0.311,7,"-0.57704698",0.293,0.374,"0.57704698",0.038,0.018000000000000016,0.063,0.013,26,
745,114,"CLE",2012,24063,3.1,0.265,0.148,0.27,0.414,0.295,,,43,162,,,,88.1,,79,353,380,,,,,,,,,,"4.3","-4.3",,,191,146,30,7,1,5,30,15.7,14,7.3,2.43094,0.59263,0.41505,-0.02928,,,0,0,0,6.06,-0.41,-0.3,2.36,0.304,0,"-0.570872483",,,"0.570872483",,,,,22.4,
745,139,"TB",2014,23711,3.1,0.261,0.111,0.289,0.373,0.303,,,40,153,,,,87.8,,92,367,373,,,,,,,,,,"6.8","-6.8",,,193,135,31,4,2,3,36,18.7,18,9.3,2.44117,0.61991,0.16853,-0.12958,,,0,0,0,6,-1.08,0.03,2.26,0.328,0,"-0.908724832",,,"0.908724832",,,,,25.1,
745,145,"CWS",2021,23930,3.1,0.261,0.211,0.26,0.472,0.308,0.317,0.239,42,161,88.1,9.4,2200,89.3,89.28,122,394,351,0,6.26,88,146,108,143,296,321,293,"7.1","-7.1",,,193,133,28,4,0,10,46,23.8,10,5.2,2.21252,0.68518,0.34137,-0.14774,"91.9",161,40.6015037593985,8.270676691729323,5.699481865284974,5.9,-0.78,0.07,2.23,0.29,11,"-0.954362416",0.297,0.416,"0.954362416",0.022,-0.007000000000000006,0.056,-0.009,31,"43.4"
744,158,"MIL",2018,24233,3.1,0.317,0.331,0.33,0.648,0.408,0.344,0.265,46,145,87.3,10.3,2247,89,88.59,99,381,362,-0.4000000000000057,6,88,144,107,143,298,316,290,"-16.3","16.3",,,166,115,22,12,0,12,38,22.9,11,6.6,2.41727,0.54258,0.36536,0.02964,"92.2",148,38.26086956521739,10.434782608695652,7.228915662650602,5.81,-0.95,-0.03,2.29,0.355,12,"2.187231183",0.319,0.481,"-2.187231183",0.052,0.035999999999999976,0.167,0.064,26,
744,140,"TEX",2013,23895,3.1,0.236,0.097,0.235,0.333,0.266,,,39,165,,,,88.9,,75,348,395,,,,,,,,,,"14.1","-14.1",,,202,154,31,4,0,4,30,14.9,17,8.4,2.25532,0.70442,0.48222,-0.1737,,,0,0,0,6.04,-0.79,-0.12,2.32,0.284,0,"-1.894892473",,,"1.894892473",,,,,21.6,
742,134,"PIT",2016,24900,3,0.248,0.139,0.299,0.388,0.274,0.222,0.205,41,165,84,7.1,2234,89.3,88.87,114,378,364,-0.3999999999999915,6.16,88,142,106,142,296,311,286,"16.4","-16.4",,,181,131,26,10,2,3,43,23.8,6,3.3,2.35575,0.59543,0.23321,-0.02944,"91.2",143,26.717557251908396,1.5267175572519083,1.1049723756906076,6.12,-1.24,0,2.18,0.267,2,"-2.210781671",0.231,0.275,"2.210781671",0.043,0.036000000000000004,0.113,0.052,30.2,
741,109,"AZ",2024,24532,3,0.306,0.263,0.269,0.569,0.371,0.387,0.313,49,160,87,17.3,2242,89.3,89.54,63,359,382,0.20000000000000284,6.45,89,145,111,145,298,323,296,"-9.7","9.7","68.9","7.2",200,156,27,12,0,10,23,11.5,18,9,2.31047,0.60858,0.30203,-0.11927,"91.6",165,37.17948717948718,8.333333333333332,6.5,5.71,-0.6,0.06,2.32,0.352,13,"1.303373819",0.377,0.507,"-1.303373819",-0.007,-0.025000000000000022,0.062,-0.016,17.5,"38.5"
740,139,"TB",2023,23942,3.1,0.341,0.153,0.393,0.494,0.369,0.313,0.255,58,170,87.2,7.1,2232,90,90.06,98,413,326,0.09999999999999432,6.42,88,144,109,143,297,324,292,"-9.6","9.6",,,196,141,43,9,1,5,39,19.9,13,6.6,2.25238,0.61162,0.47068,-0.0989,"91.4",148,39.00709219858156,4.25531914893617,3.061224489795918,5.66,-1.1,0.09,2.29,0.379,6,"1.302297297",0.318,0.38,"-1.302297297",0.086,0.061,0.114,0.056,23.7,"37.5"
739,146,"MIA",2010,24244,3,0.272,0.243,0.309,0.515,0.324,,,46,169,,,,87.7,,101,353,375,,,,,,,,,,"1.5","-1.5",,,198,133,24,11,3,8,54,27.3,11,5.6,2.40678,0.67248,0.35437,-0.0389,,,0,0,0,6.15,-0.8,0.15,2.35,0.291,0,"-0.202976996",,,"0.202976996",,,,,28.6,
739,135,"SD",2023,24573,3,0.229,0.172,0.244,0.401,0.288,0.283,0.213,36,157,85.6,13.7,2240,89.5,89.59,83,354,385,0.09999999999999432,6.4,89,145,113,145,298,324,297,"12","-12",,,192,130,21,9,0,6,43,22.4,16,8.3,2.32064,0.58673,0.35889,-0.03103,"91.2",158,33.84615384615385,7.6923076923076925,5.208333333333334,5.69,-0.61,0,2.24,0.288,10,"-1.61759134",0.286,0.352,"1.61759134",0.016,0.0020000000000000018,0.049,0.005,23.4,"37.9"
739,133,"OAK",2014,24271,3,0.341,0.171,0.358,0.512,0.379,,,58,170,,,,87.7,,66,368,371,,,,,,,,,,"-18.8","18.8",,,193,155,39,14,0,5,25,13,11,5.7,2.33843,0.71209,0.42488,-0.25822,,,0,0,0,6.06,-0.61,-0.17,2.22,0.372,0,"2.538971583",,,"-2.538971583",,,,,17.9,
739,119,"LAD",2013,23444,3.2,0.24,0.127,0.26,0.367,0.286,,,36,150,,,,88.5,,105,372,367,,,,,,,,,,"13.4","-13.4",,,185,131,23,10,0,3,35,18.9,16,8.6,2.31594,0.68714,0.42641,-0.04199,,,0,0,0,5.97,-0.85,-0.1,2.28,0.299,0,"-1.807848444",,,"1.807848444",,,,,28.2,
738,116,"DET",2023,23976,3.1,0.287,0.217,0.305,0.503,0.347,0.337,0.263,45,157,88.7,13.1,2221,89.2,89.59,103,388,350,0.3999999999999915,6.49,88,146,111,144,298,325,290,"-1.8","1.8",,,184,128,29,7,0,9,40,21.7,15,8.2,2.23201,0.6685,0.34772,-0.10183,"91.7",151,43.75,10.9375,7.608695652173914,5.83,-0.84,0.09,2.36,0.333,14,"0.243089431",0.323,0.461,"-0.243089431",0.024,0.010000000000000009,0.042,0.01,26.5,"41.9"
737,138,"STL",2024,23977,3.1,0.287,0.11,0.363,0.397,0.322,0.29,0.226,39,136,86.2,11.8,2243,89.9,90.19,90,356,381,0.29999999999999716,6.44,88,144,111,145,299,323,297,"5.2","-5.2","70.3","7.4",164,105,28,9,0,2,41,25,16,9.8,2.22551,0.62895,0.35791,-0.07682,"90.9",162,35.23809523809524,4.761904761904762,3.048780487804878,5.75,-0.82,-0.03,2.38,0.35,5,"-0.704206242",0.309,0.32,"0.704206242",0.061,0.04099999999999998,0.077,0.032,25.3,"38.5"
736,119,"LAD",2018,25643,2.9,0.286,0.1,0.322,0.386,0.316,0.342,0.266,40,140,87.2,11.8,2271,88.9,88.38,85,316,420,-0.5,5.91,89,144,107,144,298,316,299,"3.7","-3.7",,,179,123,30,8,0,2,34,19,20,11.2,2.37176,0.60366,0.37584,-0.13148,"91.5",165,27.64227642276423,5.691056910569105,3.910614525139665,5.84,-0.82,-0.01,2.2,0.352,7,"-0.497690217",0.357,0.408,"0.497690217",0.02,-0.0050000000000000044,-0.022,-0.026,26.9,
736,146,"MIA",2011,23992,3.1,0.196,0.052,0.22,0.248,0.24,,,30,153,,,,87.5,,73,337,391,,,,,,,,,,"17.8","-17.8",,,195,138,24,5,0,1,33,16.9,22,11.3,2.49818,0.58738,0.45122,-0.01873,,,0,0,0,5.99,-0.65,-0.12,2.3,0.284,0,"-2.424592391",,,"2.424592391",,,,,21.7,
736,143,"PHI",2011,23908,3.1,0.3,0.181,0.303,0.481,0.358,,,48,160,,,,86.4,,66,331,396,,,,,,,,,,"-9.3","9.3",,,198,151,30,12,1,5,24,12.1,20,10.1,2.64883,0.51035,0.45887,-0.23124,,,0,0,0,6,-1.01,-0.29,2.32,0.366,0,"1.258423913",,,"-1.258423913",,,,,19.9,
735,137,"SF",2016,24003,3.1,0.313,0.227,0.317,0.54,0.339,0.307,0.262,51,163,87,12.4,2236,89.3,88.99,84,397,329,-0.29999999999999716,6.12,88,142,104,142,289,312,291,"-8.3","8.3",,,193,153,29,12,5,5,30,15.5,10,5.2,2.29823,0.63089,0.32619,-0.17545,"91.4",178,30.065359477124183,4.57516339869281,3.6269430051813467,6.09,-0.88,-0.06,2.21,0.321,7,"1.12462585",0.298,0.419,"-1.12462585",0.051,0.02300000000000002,0.121,0.032,21.2,
735,136,"SEA",2014,22345,3.3,0.281,0.188,0.295,0.469,0.333,,,45,160,,,,87.7,,75,360,374,,,,,,,,,,"-6","6",,,185,137,30,7,1,7,35,18.9,12,6.5,2.61974,0.45116,0.28866,-0.15652,,,0,0,0,5.87,-0.44,-0.15,2.25,0.315,0,"0.812517007",,,"-0.812517007",,,,,20.8,
734,136,"SEA",2012,23083,3.2,0.281,0.15,0.303,0.431,0.329,,,45,160,,,,88.2,,85,343,389,,,,,,,,,,"-2.8","2.8",,,192,138,32,7,1,5,34,17.7,16,8.3,2.61271,0.42004,0.36907,-0.25802,,,0,0,0,5.95,-0.61,-0.16,2.31,0.34,0,"0.378610354",,,"-0.378610354",,,,,24.8,
733,119,"LAD",2021,24466,3,0.316,0.135,0.379,0.452,0.34,0.331,0.283,49,155,86.3,9.3,2254,88.6,88.72,82,364,369,0.10000000000000853,6.3,89,147,112,144,298,321,297,"-5.5","5.5",,,190,132,33,13,1,2,41,21.6,12,6.3,2.32625,0.62093,0.38616,-0.09956,"91.4",145,40.15151515151515,4.545454545454546,3.1578947368421053,5.75,-0.97,0.04,2.26,0.359,6,"0.744747613",0.345,0.395,"-0.744747613",0.033,0.014000000000000012,0.057,0.009,22.5,"38.5"
733,110,"BAL",2024,24121,3,0.304,0.216,0.305,0.52,0.349,0.364,0.283,45,148,91.3,13.8,2287,88.4,88.6,83,364,369,0.19999999999998863,6.44,89,143,112,145,301,325,297,"-12.1","12.1","70.4","7.1",187,134,26,12,1,6,33,17.6,18,9.6,2.4479,0.57574,0.26727,-0.26235,"92.3",169,47.01492537313433,7.462686567164178,5.347593582887701,5.83,-1.01,-0.03,2.45,0.344,10,"1.654024557",0.358,0.445,"-1.654024557",0.021,-0.014000000000000012,0.075,-0.015,22.8,"39.4"
733,138,"STL",2015,23494,3.1,0.255,0.121,0.276,0.376,0.274,0.292,0.245,40,157,86.6,10.7,2130,88.9,88.15,97,402,319,-0.8000000000000114,5.91,88,143,105,143,291,309,289,"7.7","-7.7",,,190,138,27,10,0,3,37,19.5,10,5.3,2.29868,0.6826,0.5326,0.08951,"92.2",182,26.811594202898554,5.072463768115942,3.684210526315789,6.03,-0.81,-0.05,2.28,0.291,7,"-1.044884038",0.299,0.382,"1.044884038",0.01,-0.008000000000000007,-0.006,-0.018,24.1,
732,109,"AZ",2015,23332,3.1,0.277,0.176,0.289,0.453,0.305,0.323,0.252,44,159,87.2,12.4,2142,89,88.64,87,371,352,-0.4000000000000057,6.07,90,142,106,143,296,313,291,"5.1","-5.1",,,194,135,31,5,1,7,44,22.7,15,7.7,2.25771,0.71495,0.36581,-0.01746,"92.2",188,28.888888888888886,7.4074074074074066,5.154639175257731,6.05,-0.81,0.14,2.25,0.304,10,"-0.696448087",0.316,0.422,"0.696448087",0.025,-0.01200000000000001,0.031,-0.018,23.5,
