"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
1693,145,"CWS",2020,9019,18.8,0.277,0.152,0.326,0.429,0.34,0.351,0.271,106,382,88.8,12.2,2279,88.6,88.82,211,793,900,0.20000000000000284,6.33,88,149,118,144,300,329,297,"-3.1","3.1",,,426,297,76,16,0,14,86,20.2,34,8,2.32625,0.60918,0.37933,-0.16221,"91.9",150,40.4040404040404,9.427609427609427,6.572769953051644,5.79,-0.88,0.13,2.22,0.349,28,"0.183992912",0.344,0.463,"-0.183992912",0.006,0.0050000000000000044,-0.034,-0.011,26.6,"38.9"
1673,118,"KC",2020,8623,19.4,0.238,0.169,0.282,0.407,0.31,0.323,0.256,87,366,84.9,11.8,2253,87.9,88.08,225,808,864,0.19999999999998863,6.24,89,147,114,145,302,326,296,"12.5","-12.5",,,403,276,52,21,1,13,91,22.6,33,8.2,2.41789,0.56417,0.31192,-0.12471,"91.4",152,35.14492753623188,9.057971014492754,6.20347394540943,5.83,-0.93,0.15,2.19,0.306,25,"-0.747280335",0.323,0.412,"0.747280335",-0.018,-0.017000000000000015,-0.005,-0.013,27.8,"39.5"
1672,142,"MIN",2020,8664,19.3,0.214,0.136,0.27,0.35,0.268,0.299,0.238,85,397,90.6,15.3,2284,88.5,88.79,241,794,877,0.29999999999999716,6.37,88,147,117,145,300,328,300,"25.5","-25.5",,,424,280,57,15,0,13,117,27.6,23,5.4,2.28391,0.66319,0.3719,-0.14851,"92.6",167,45,6.785714285714286,4.481132075471698,5.85,-0.56,0.03,2.18,0.264,19,"-1.52715311",0.287,0.401,"1.52715311",-0.024,-0.022999999999999965,-0.051,-0.031,30.4,"41.0"
1671,119,"LAD",2020,9011,18.5,0.299,0.235,0.327,0.534,0.381,0.341,0.264,113,378,87.9,13.1,2273,88.9,88.72,180,766,905,-0.20000000000000284,6.17,87,148,124,144,303,327,304,"-19.2","19.2",,,415,300,68,23,0,22,78,18.8,36,8.7,2.25351,0.66411,0.43624,-0.10043,"91.8",157,40.33333333333333,8,5.783132530120482,5.76,-0.67,0.02,2.24,0.361,24,"1.151107121",0.33,0.457,"-1.151107121",0.035,0.030999999999999972,0.077,0.04,23.5,"37.5"
1669,141,"TOR",2020,8760,19.1,0.268,0.208,0.321,0.476,0.346,0.322,0.252,99,370,89.1,11.9,2224,88.3,88.4,205,776,893,0.10000000000000853,6.32,88,148,117,145,296,321,292,"-15.2","15.2",,,410,272,58,23,0,18,100,24.4,31,7.6,2.34556,0.62136,0.38959,-0.06875,"92.2",148,40.07352941176471,7.352941176470589,4.878048780487805,5.77,-0.72,0.04,2.22,0.333,20,"0.909706411",0.319,0.417,"-0.909706411",0.016,0.014000000000000012,0.059,0.024,26.4,"38.3"
1651,146,"MIA",2020,8547,19.3,0.251,0.128,0.314,0.379,0.302,0.292,0.24,94,375,86.1,9.7,2180,88.7,88.97,212,783,865,0.29999999999999716,6.52,88,146,116,144,301,320,292,"9.3","-9.3",,,407,280,66,17,2,9,95,23.3,27,6.6,2.27329,0.67747,0.42998,-0.05471,"91.2",142,33.92857142857143,3.9285714285714284,2.7027027027027026,5.85,-0.67,-0.04,2.23,0.31,11,"-0.562447002",0.3,0.356,"0.562447002",0.011,0.010000000000000009,0.023,0.01,27.1,"40.1"
1615,113,"CIN",2020,8771,18.4,0.218,0.213,0.24,0.431,0.312,0.319,0.232,78,357,88.1,12.8,2298,87.9,88.18,193,729,886,0.29999999999999716,6.37,88,146,118,144,295,324,297,"5.9","-5.9",,,397,262,44,12,2,20,95,23.9,34,8.6,2.42288,0.57523,0.27499,-0.08153,"91.5",159,36.6412213740458,8.396946564885496,5.541561712846348,5.95,-0.78,0.04,2.23,0.294,22,"-0.368173375",0.306,0.429,"0.368173375",-0.014,-0.01200000000000001,0.002,-0.007,26.5,"40.7"
1606,109,"AZ",2020,8668,18.5,0.255,0.139,0.298,0.395,0.309,0.302,0.241,97,380,87.8,13,2213,88.9,88.63,192,795,811,-0.30000000000001137,6.25,88,148,118,145,300,325,301,"3.4","-3.4",,,413,308,65,19,5,8,73,17.7,22,5.3,2.2205,0.71733,0.49952,-0.2269,"91.7",150,33.116883116883116,4.220779220779221,3.14769975786925,5.83,-0.67,0.01,2.21,0.313,13,"-0.211083437",0.301,0.384,"0.211083437",0.014,0.01200000000000001,0.011,0.007,24.2,"40.2"
1598,116,"DET",2020,8257,19.4,0.289,0.213,0.359,0.503,0.36,0.327,0.255,103,356,90.3,15.7,2276,88.2,88.35,236,789,809,0.09999999999999432,6.34,89,148,118,146,300,328,293,"-8.5","8.5",,,387,255,65,18,2,18,101,26.1,25,6.5,2.35813,0.61963,0.31322,-0.07533,"92.3",162,44.31372549019608,8.627450980392156,5.684754521963824,5.86,-0.98,0.08,2.25,0.343,22,"0.530600751",0.311,0.445,"-0.530600751",0.034,0.03200000000000003,0.058,0.033,29.9,"40.5"
1590,158,"MIL",2020,8826,18,0.245,0.202,0.291,0.447,0.332,0.348,0.258,85,347,88.7,11.8,2326,88,88.21,224,725,865,0.20000000000000284,6.38,90,148,120,146,301,322,295,"-1.5","1.5",,,387,246,54,11,1,19,101,26.1,32,8.3,2.42152,0.5688,0.269,-0.10017,"91.8",156,39.43089430894309,10.16260162601626,6.459948320413436,5.86,-0.71,-0.01,2.27,0.323,25,"0.097044025",0.336,0.469,"-0.097044025",-0.013,-0.013000000000000012,-0.022,-0.016,30.9,"40.4"
1563,120,"WSH",2020,8813,17.7,0.285,0.175,0.33,0.46,0.343,0.336,0.271,103,361,87.1,12.5,2196,88.4,88.6,165,772,789,0.19999999999998863,6.39,88,145,115,144,296,319,297,"-3.8","3.8",,,390,285,70,17,2,14,77,19.7,25,6.4,2.27443,0.68506,0.44419,-0.19847,"91.3",146,33.68421052631579,7.368421052631578,5.384615384615385,5.78,-0.81,-0.07,2.24,0.337,21,"0.240307102",0.324,0.45,"-0.240307102",0.014,0.013000000000000012,0.01,0.007,21.4,"37.9"
1531,134,"PIT",2020,8352,18.3,0.24,0.146,0.271,0.386,0.293,0.311,0.25,87,363,86.3,11.3,2291,88.5,88.77,187,739,792,0.29999999999999716,6.38,89,147,119,146,301,322,293,"11.9","-11.9",,,392,290,60,14,0,13,77,19.6,23,5.9,2.34489,0.60558,0.37678,-0.12531,"91.6",150,33.793103448275865,6.206896551724138,4.591836734693878,5.79,-0.82,0.02,2.29,0.289,18,"-0.78007838",0.299,0.416,"0.78007838",-0.01,-0.010000000000000009,-0.03,-0.018,25.3,"39.5"
1499,138,"STL",2020,8188,18.3,0.248,0.22,0.28,0.468,0.344,0.354,0.257,81,327,87.6,12.5,2316,88.3,88.65,167,647,852,0.4000000000000057,6.42,90,148,118,146,300,324,300,"-12.4","12.4",,,370,244,45,18,0,18,84,22.7,36,9.7,2.31247,0.64778,0.27757,-0.1186,"91.6",160,38.52459016393443,9.426229508196721,6.216216216216217,5.87,-1.1,0.04,2.24,0.332,23,"0.82808539",0.34,0.481,"-0.82808539",-0.009,-0.008000000000000007,-0.013,-0.01,25.8,"39.8"
1475,117,"HOU",2020,8548,17.3,0.277,0.165,0.309,0.442,0.337,0.312,0.255,96,346,87.2,12.1,2245,89.2,89.08,131,691,784,-0.10000000000000853,6.3,88,148,118,145,299,326,297,"-0.6","0.6",,,381,290,64,17,5,10,58,15.2,30,7.9,2.14897,0.76407,0.45497,-0.01717,"91.6",154,32.068965517241374,4.482758620689655,3.4120734908136483,5.87,-0.81,-0.04,2.22,0.339,13,"0.039661017",0.318,0.389,"-0.039661017",0.022,0.02100000000000002,0.053,0.025,19,"40.6"
1475,140,"TEX",2020,8428,17.5,0.228,0.134,0.285,0.362,0.287,0.298,0.232,77,337,87,9.8,2249,88.1,87.94,178,667,808,-0.19999999999998863,6.15,88,148,119,146,305,327,297,"15.4","-15.4",,,368,246,55,9,3,10,92,25,26,7.1,2.2953,0.68172,0.45849,-0.1754,"91.6",156,35.36585365853659,6.097560975609756,4.076086956521739,5.83,-0.48,0,2.27,0.292,15,"-1.041220339",0.294,0.382,"1.041220339",-0.004,-0.0020000000000000018,-0.02,-0.011,26.7,"38.3"
1460,136,"SEA",2020,8698,16.8,0.244,0.127,0.303,0.37,0.303,0.319,0.244,81,332,87.7,10.2,2267,88.8,88.62,175,635,825,-0.20000000000000284,6.17,88,148,117,146,297,320,296,"13","-13",,,367,249,56,16,1,8,83,22.6,28,7.6,2.19307,0.73944,0.44646,-0.16671,"91.7",154,36.144578313253014,6.827309236947792,4.632152588555858,5.83,-0.63,-0.06,2.29,0.316,17,"-0.887123288",0.317,0.409,"0.887123288",0,-0.0010000000000000009,-0.039,-0.016,27.6,"40.3"
